,matchId,participantId,pos,distance,difference
1208,2695193152,3,"[array([7901., 3554.]), array([8404., 2857.]), array([3678., 6605.]), array([1742., 3054.]), array([ 4264., 11902.]), array([8291., 2757.])]","[2739.07, 6330.02, 6349.0, 7923.52, 10450.71, 5811.6]",6600.653333333333
1210,2695193159,5,"[array([7128., 3956.]), array([3577., 6321.]), array([ 3890., 11327.]), array([ 3448., 13908.]), array([4522., 5951.]), array([6290., 8400.])]","[2566.57, 436.94, 1641.67, 5574.13, 5450.28, 3481.27]",3191.81
1212,2695193160,3,"[array([8495., 4862.]), array([8291., 2515.]), array([3908., 6196.]), array([  796., 10322.]), array([8485., 3581.]), array([8185., 2438.])]","[1435.3, 6457.7, 6762.15, 5893.19, 1166.11, 5923.1]",4606.258333333334
1214,2695193161,2,"[array([8235., 3575.]), array([7655., 8742.]), array([394., 461.]), array([2219., 8443.]), array([ 2823., 12309.]), array([8128., 5513.])]","[2698.0, 4728.45, 12915.64, 4468.32, 11485.05, 4577.19]",6812.108333333334
1216,2695193163,3,"[array([8014., 3511.]), array([4800., 7936.]), array([ 3099., 11679.]), array([4024., 6408.]), array([ 4174., 11806.]), array([3509., 9699.])]","[2770.59, 1871.04, 1397.43, 3883.21, 10402.5, 3511.21]",3972.6633333333334
1218,2695193166,2,"[array([7515., 3841.]), array([4340., 7294.]), array([1062.,  580.]), array([8451., 2448.]), array([4550., 5948.]), array([ 4566., 12054.])]","[2535.49, 1118.7, 12646.06, 7108.68, 5426.99, 5943.86]",5796.63
1220,2695193167,4,"[array([7100., 3074.]), array([6826., 5488.]), array([7381., 8023.]), array([ 3158., 13142.]), array([ 6657., 11383.]), array([2382., 1679.])]","[3393.38, 3653.49, 6170.81, 5150.73, 9177.64, 4671.84]",5369.6483333333335
1222,2695193171,4,"[array([8071., 3436.]), array([3738., 6375.]), array([6205., 9789.]), array([ 6989., 10808.]), array([ 1797., 13129.]), array([2628., 8361.])]","[2841.56, 489.45, 4054.43, 1545.25, 12722.29, 2379.98]",4005.4933333333333
1224,2695193172,4,"[array([8656., 4737.]), array([7424., 5105.]), array([3549., 6461.]), array([2716., 6877.]), array([2532., 8256.]), array([11044.,  2729.])]","[1593.45, 4348.25, 6494.15, 4585.87, 8471.49, 8207.91]",5616.853333333333
1226,2695193175,1,"[array([3387., 8237.]), array([2593., 8127.]), array([7500., 3862.]), array([12548.,  2357.]), array([2352., 8967.]), array([3596., 6612.])]","[5227.94, 1620.21, 9865.38, 9150.24, 9099.48, 423.03]",5897.713333333333
1228,2695193183,4,"[array([4936., 5250.]), array([11271.,  7648.]), array([5256., 5633.]), array([4963., 5755.]), array([394., 461.]), array([8616., 2592.])]","[3451.11, 7942.23, 7490.61, 3916.45, 8521.09, 6171.6]",6248.848333333334
1230,2695193185,3,"[array([8614., 4539.]), array([3915., 6278.]), array([8878., 6379.]), array([7715., 5234.]), array([7077., 9268.]), array([394., 461.])]","[1775.58, 686.43, 8387.1, 4227.16, 7022.35, 6564.67]",4777.215
1232,2695193186,3,"[array([8476., 3761.]), array([3260., 7706.]), array([5206., 9209.]), array([11724.,  3264.]), array([2869., 7781.]), array([8143., 2279.])]","[2523.82, 1000.71, 4047.38, 7925.48, 7901.01, 5993.15]",4898.591666666667
1234,2695193187,5,"[array([7859., 3584.]), array([3662., 6540.]), array([7218., 5208.]), array([8615., 2637.]), array([7715., 7894.]), array([1764., 9923.])]","[2714.75, 327.43, 8519.49, 6971.93, 5547.29, 4161.41]",4707.05
1236,2695193191,2,"[array([7952., 3506.]), array([6949., 5238.]), array([2288., 9315.]), array([4768., 8035.]), array([7084., 5184.]), array([9999., 2510.])]","[2781.13, 3858.09, 3892.94, 2234.79, 3183.32, 7380.34]",3888.435
1238,2695193192,4,"[array([3191., 6519.]), array([3228., 8218.]), array([7376., 5110.]), array([7375., 8018.]), array([ 4624., 12656.]), array([3572., 6641.])]","[5047.0, 1513.06, 8674.98, 1507.3, 11000.63, 452.93]",4699.316666666667
1240,2695193194,2,"[array([8520., 4768.]), array([5872., 5252.]), array([2326., 8465.]), array([4444., 7058.]), array([7931., 3354.]), array([10330.,  4858.])]","[1532.31, 2885.25, 4686.17, 3120.49, 1190.42, 6859.37]",3379.0016666666666
1242,2695193196,4,"[array([2931., 6130.]), array([2184., 8436.]), array([7165., 3975.]), array([8497., 2616.]), array([2871., 7144.]), array([6852., 5152.])]","[5302.93, 2099.7, 9634.86, 6958.98, 7482.91, 3412.38]",5815.293333333334
1244,2695193200,4,"[array([1866., 1122.]), array([6401., 4831.]), array([ 1480., 11055.]), array([7323., 1475.]), array([7114., 5255.]), array([4599., 6116.])]","[8188.94, 3555.87, 2899.43, 7870.1, 3230.21, 1000.67]",4457.536666666666
1246,2695193201,2,"[array([8452., 4797.]), array([5764., 5291.]), array([8765., 6424.]), array([8165., 2419.]), array([6131., 4926.]), array([ 3206., 10513.])]","[1492.31, 2772.45, 8281.89, 7067.99, 3569.01, 4342.0]",4587.608333333334
1248,2695193202,2,"[array([4049., 7335.]), array([2734., 8101.]), array([12116.,  3511.]), array([6912., 5268.]), array([10850.,  3594.]), array([3493., 8926.])]","[4315.71, 1532.66, 12668.4, 4055.86, 2458.01, 2739.13]",4628.295
1250,2695193203,5,"[array([5114., 9094.]), array([2196., 8422.]), array([6895., 5333.]), array([535., 555.]), array([7403., 3635.]), array([3832., 6512.])]","[4204.76, 2081.35, 8274.89, 10653.33, 1757.32, 397.1]",4561.458333333333
1252,2695193205,2,"[array([6724., 3158.]), array([3700., 6532.]), array([6647., 8364.]), array([5714., 3814.]), array([ 929., 1501.]), array([6446., 6380.])]","[3460.82, 364.17, 5470.35, 5569.25, 7810.68, 2851.4]",4254.445000000001
1254,2695193206,2,"[array([7893., 5527.]), array([3577., 6527.]), array([7784., 7504.]), array([ 2454., 12140.]), array([10619.,  3286.]), array([3354., 3949.])]","[819.41, 268.04, 6827.83, 5020.31, 2115.07, 2253.58]",2884.0399999999995
1256,2695193214,4,"[array([7056., 4798.]), array([7672., 3562.]), array([5016., 9265.]), array([3689., 6658.]), array([3566., 8837.]), array([ 3107., 11215.])]","[1886.43, 5321.25, 3926.54, 3940.72, 8198.66, 5050.22]",4720.636666666666
1258,2695193221,5,"[array([7150., 3092.]), array([3924., 6308.]), array([2238., 8454.]), array([ 2625., 12486.]), array([6859., 5448.]), array([10713.,  2623.])]","[3359.98, 675.0, 4722.66, 5088.3, 3525.18, 7955.93]",4221.175
1260,2695193224,5,"[array([ 6255., 10213.]), array([ 6288., 12190.]), array([ 2941., 11146.]), array([3763., 6444.]), array([8446., 2640.]), array([10519.,  3081.])]","[4408.19, 6199.25, 1949.81, 4035.51, 316.08, 7584.09]",4082.155
1262,2695193232,5,"[array([7672., 4708.]), array([8170., 6994.]), array([3666., 9323.]), array([3253., 8389.]), array([9383., 8716.]), array([3394., 8732.])]","[1662.17, 4794.24, 3631.0, 3473.86, 6322.76, 2551.41]",3739.24
1264,2695193233,2,"[array([7145., 3144.]), array([5608., 5433.]), array([ 3760., 11063.]), array([6356., 4471.]), array([10094.,  2607.]), array([4522., 2809.])]","[3312.43, 2566.04, 1893.09, 4847.25, 1420.82, 3503.23]",2923.81
1266,2695193236,3,"[array([3401., 1909.]), array([12362.,  3253.]), array([3523., 7790.]), array([  874., 11314.]), array([6902., 5147.]), array([11669.,  3052.])]","[6510.23, 9621.65, 5166.12, 6067.78, 3247.58, 8656.41]",6544.961666666667
1268,2695193249,1,"[array([7512., 4871.]), array([11203.,  6029.]), array([5865., 5009.]), array([2093., 8516.]), array([6182., 2156.]), array([4777., 7312.])]","[1576.07, 7848.86, 8242.37, 4578.72, 2517.18, 1626.07]",4398.211666666667
1270,2695193258,5,"[array([8615., 4543.]), array([7078., 4967.]), array([5554., 8588.]), array([7077., 6794.]), array([4923., 3040.]), array([8736., 2384.])]","[1771.89, 4085.85, 4754.75, 2562.41, 3809.83, 6391.11]",3895.9733333333334
1272,2695193262,5,"[array([7876., 3623.]), array([4076., 6094.]), array([8283., 2540.]), array([10746.,  5248.]), array([11212.,  6654.]), array([2573., 4954.])]","[2673.81, 928.45, 11389.55, 5804.21, 4920.98, 1606.86]",4553.9766666666665
1274,2695193264,5,"[array([8272., 3608.]), array([4383., 7244.]), array([6874., 5348.]), array([10975.,  4110.]), array([394., 461.]), array([2360., 8263.])]","[2665.3, 1131.35, 8252.91, 6795.88, 8521.09, 2416.93]",4963.91
1276,2695193267,5,"[array([8462., 4810.]), array([6746., 4780.]), array([3292., 8055.]), array([8982., 2404.]), array([11017.,  4597.]), array([7000., 5084.])]","[1480.97, 3878.08, 4913.64, 7306.49, 3182.78, 3574.1]",4056.0099999999998
1278,2695193268,3,"[array([8662., 4570.]), array([6972., 4643.]), array([ 4481., 11705.]), array([8384., 7824.]), array([2599., 8195.]), array([8280., 2566.])]","[1756.45, 4142.3, 1488.66, 2321.57, 8380.89, 5917.7]",4001.2616666666668
1280,2695193269,1,"[array([7994., 3532.]), array([7231., 5122.]), array([2740., 8382.]), array([8270., 2306.]), array([4194., 6068.]), array([2236., 8908.])]","[2751.31, 4163.01, 4665.83, 7201.82, 5777.59, 3042.4]",4600.326666666667
1282,2695193275,2,"[array([3370., 7683.]), array([2248., 8340.]), array([1090.,  611.]), array([6974., 4167.]), array([2550., 8357.]), array([7472., 5193.])]","[5062.33, 1984.34, 12609.96, 5158.43, 8528.28, 3997.08]",6223.403333333333
1284,2695193276,1,"[array([7842., 3585.]), array([3780., 7974.]), array([4439., 9476.]), array([6947., 7036.]), array([2974., 1654.]), array([8238., 2351.])]","[2716.15, 1321.72, 3561.78, 2302.0, 5762.76, 6019.3]",3613.9516666666664
1286,2695193279,2,"[array([7074., 3158.]), array([3280., 7853.]), array([3575., 6693.]), array([6615., 8703.]), array([8294., 2489.]), array([12242.,  1584.])]","[3323.28, 1144.73, 6261.74, 609.14, 394.14, 9791.47]",3587.4166666666665
1288,2695193283,1,"[array([7529., 3446.]), array([8407., 2488.]), array([8057., 6777.]), array([11668.,  5264.]), array([ 1513., 11352.]), array([5562., 5760.])]","[2913.1, 6563.62, 7575.77, 6484.65, 11445.07, 2007.38]",6164.931666666666
1290,2695193295,5,"[array([8172., 3508.]), array([3851., 6469.]), array([2672., 8073.]), array([12919.,  2371.]), array([8694., 6712.]), array([12636.,  2316.])]","[2765.65, 526.9, 4982.18, 9385.2, 4280.01, 9830.12]",5295.010000000001
1292,2695193298,2,"[array([9488., 5622.]), array([3699., 6330.]), array([ 7757., 10820.]), array([6862., 5410.]), array([3828., 6390.]), array([ 6657., 11376.])]","[1414.69, 495.9, 4609.7, 3910.65, 6264.7, 6020.31]",3785.991666666667
1294,2695193309,5,"[array([2598.,  720.]), array([3798., 6356.]), array([1937., 9708.]), array([11937.,  6663.]), array([6944., 5412.]), array([10139.,  3277.])]","[7910.61, 546.67, 3680.12, 5956.46, 3450.8, 7157.18]",4783.639999999999
1296,2695193310,3,"[array([9915., 6521.]), array([6566., 4824.]), array([5511., 9172.]), array([ 4360., 11853.]), array([ 2206., 13432.]), array([8775., 5444.])]","[1701.17, 3700.47, 4205.84, 3388.69, 12765.75, 5227.36]",5164.88
1298,2695193314,2,"[array([7867., 3492.]), array([3567., 7956.]), array([2696., 8039.]), array([7213., 5203.]), array([394., 461.]), array([2252., 8381.])]","[2804.85, 1256.4, 5010.77, 4154.18, 8521.09, 2573.84]",4053.521666666667
1300,2695193319,3,"[array([8522., 4708.]), array([5729., 5341.]), array([6007., 8369.]), array([1798., 9839.]), array([2326., 9606.]), array([7738., 6664.])]","[1591.64, 2716.87, 5145.79, 4832.82, 9585.95, 4164.18]",4672.875
1302,2695193330,3,"[array([7681., 3772.]), array([6835., 5313.]), array([3743., 7842.]), array([4480., 9503.]), array([4251., 9997.]), array([8749., 3964.])]","[2560.98, 3724.16, 5112.51, 2130.58, 8768.16, 5608.26]",4650.775000000001
1304,2695193333,1,"[array([6710., 4798.]), array([6928., 5131.]), array([4036., 9452.]), array([3662., 6510.]), array([11828.,  1731.]), array([9154., 3835.])]","[2119.46, 3881.06, 3520.97, 4061.38, 3221.2, 6031.35]",3805.903333333333
1306,2695193339,5,"[array([662., 285.]), array([5005., 6056.]), array([ 6778., 11418.]), array([6887., 5262.]), array([8565., 2613.]), array([6528., 7210.])]","[9652.0, 1749.08, 3465.94, 4060.02, 216.61, 3099.96]",3707.2683333333334
1308,2695193343,2,"[array([8522., 4708.]), array([3896., 6420.]), array([2749., 8382.]), array([5311., 3424.]), array([10533.,  3039.]), array([8603., 4582.])]","[1591.64, 589.91, 4664.04, 6027.87, 1946.09, 5253.8]",3345.558333333333
1310,2695193344,3,"[array([3628., 8365.]), array([3365., 7903.]), array([3363., 8518.]), array([2856., 7798.]), array([8464., 2288.]), array([4910., 3030.])]","[5057.0, 1190.15, 4446.68, 4040.39, 262.94, 3419.47]",3069.4383333333335
1312,2695193348,1,"[array([6411., 8264.]), array([ 3205., 13470.]), array([2382., 8414.]), array([804., 870.]), array([10627.,  5084.]), array([3449., 6776.])]","[2698.17, 6759.37, 4719.44, 10241.3, 3287.61, 606.36]",4718.708333333333
1314,2695193349,5,"[array([8522., 4708.]), array([3573., 7935.]), array([4272., 6054.]), array([7946., 4759.]), array([3983., 9819.]), array([6000., 6092.])]","[1591.64, 1236.53, 6926.12, 4747.22, 8755.98, 2400.96]",4276.408333333334
1316,2695193350,5,"[array([8143., 3516.]), array([6920., 4863.]), array([9102., 5851.]), array([3658., 6609.]), array([8722., 2472.]), array([9673., 5263.])]","[2758.44, 3990.71, 8941.39, 3996.67, 55.17, 6142.2]",4314.096666666666
1318,2695193356,1,"[array([8508., 3784.]), array([3833., 6493.]), array([ 3610., 10107.]), array([7136., 5202.]), array([2742., 6229.]), array([4172., 6124.])]","[2504.26, 500.0, 2847.65, 4144.55, 7051.57, 574.69]",2937.1199999999994
1320,2695193357,4,"[array([3490., 7822.]), array([ 6969., 11334.]), array([5712., 7778.]), array([8308., 2527.]), array([11958.,  5276.]), array([3420., 8977.])]","[4988.58, 5848.58, 5563.87, 6996.19, 4336.75, 2793.87]",5087.973333333332
1322,2695193360,3,"[array([6271., 4925.]), array([3254., 7712.]), array([3097., 6992.]), array([2019., 1195.]), array([8855., 5551.]), array([9981., 1005.])]","[2379.63, 1007.42, 5989.57, 9321.46, 3123.68, 8220.6]",5007.06
1324,2695193361,2,"[array([7897., 3295.]), array([5687., 9283.]), array([ 7174., 11259.]), array([ 3311., 13652.]), array([2242., 8344.]), array([9288., 1542.])]","[2996.78, 3450.9, 3891.53, 5446.68, 8743.63, 7344.15]",5312.278333333333
1326,2695193362,5,"[array([8422., 3758.]), array([7475., 7941.]), array([6799., 5268.]), array([10192.,  5586.]), array([11354.,  3280.]), array([ 3247., 13330.])]","[2522.17, 4271.33, 8298.13, 5174.09, 2801.43, 7149.77]",5036.153333333334
1328,2695193363,4,"[array([4024., 6558.]), array([ 6383., 11216.]), array([11150.,  3288.]), array([2837., 8132.]), array([5193., 9149.]), array([  804., 10426.])]","[4217.64, 5410.27, 12221.58, 3945.58, 7570.02, 5076.95]",6407.006666666665
1330,2695193364,1,"[array([7922., 3558.]), array([7274., 5208.]), array([ 6445., 11180.]), array([3639., 8901.]), array([3567., 6666.]), array([8375., 2793.])]","[2732.64, 4170.99, 3292.74, 2991.37, 6641.57, 5858.66]",4281.328333333333
1332,2695193367,1,"[array([7778., 3684.]), array([3857., 6225.]), array([4284., 9346.]), array([11325.,  4786.]), array([3681., 6457.]), array([11097.,  5004.])]","[2628.5, 679.61, 3659.7, 6541.51, 6421.11, 7589.09]",4586.586666666667
1334,2695193370,5,"[array([7972., 3508.]), array([7214., 4784.]), array([ 3165., 11616.]), array([7084., 6884.]), array([8470., 2825.]), array([6624., 4808.])]","[2777.2, 4288.35, 1430.48, 2475.38, 447.49, 3323.51]",2457.068333333333
1336,2695193372,1,"[array([8275., 3585.]), array([3808., 6402.]), array([ 1964., 11714.]), array([ 1751., 10406.]), array([8234., 2602.]), array([9680., 6377.])]","[2688.34, 525.83, 2109.85, 4972.83, 481.04, 6081.91]",2809.966666666667
1338,2695193375,2,"[array([7025., 3128.]), array([3901., 6365.]), array([6824., 8901.]), array([6992., 5167.]), array([5665., 6468.]), array([ 3312., 13284.])]","[3368.66, 623.21, 5135.0, 4163.31, 5040.2, 7100.88]",4238.543333333334
1340,2695193376,2,"[array([8252., 3528.]), array([6938., 5198.]), array([2549., 8164.]), array([ 4824., 13345.]), array([8602., 2675.]), array([5805., 5294.])]","[2745.07, 3863.44, 4919.65, 4407.54, 256.46, 2378.79]",3095.1583333333333
1342,2695193381,3,"[array([3468., 1018.]), array([3672., 6630.]), array([ 6166., 12723.]), array([  780., 10532.]), array([3784., 6511.]), array([7870., 6495.])]","[7093.01, 299.72, 2505.67, 5948.45, 6375.6, 4279.95]",4417.0666666666675
1344,2695193384,2,"[array([8166., 4926.]), array([6805., 4982.]), array([4300., 9367.]), array([2397., 4370.]), array([2286., 8751.]), array([7864., 7173.])]","[1348.62, 3834.01, 3641.73, 6488.87, 8992.45, 4375.09]",4780.128333333333
1346,2695193385,1,"[array([8110., 3513.]), array([6870., 5118.]), array([ 2858., 11769.]), array([7628., 2997.]), array([11826.,  4067.]), array([ 761., 1173.])]","[2762.7, 3833.57, 1437.08, 6397.8, 3541.95, 5764.19]",3956.215
1348,2695193387,1,"[array([ 6904., 11376.]), array([3711., 8309.]), array([8122., 3508.]), array([6648., 6779.]), array([8698., 5425.]), array([4842., 5987.])]","[5272.97, 1629.15, 10442.14, 2533.42, 2993.03, 1257.33]",4021.34
1350,2695193391,5,"[array([7907., 3460.]), array([3703., 6574.]), array([3438., 8736.]), array([6960., 7062.]), array([ 1440., 12178.]), array([7689., 7878.])]","[2831.71, 347.97, 4224.43, 2278.3, 12143.31, 4423.17]",4374.815
1352,2695193393,2,"[array([7818., 3577.]), array([3609., 6351.]), array([ 6083., 12420.]), array([7011., 9167.]), array([9153., 2091.]), array([11225.,  5587.])]","[2727.6, 426.23, 2470.4, 433.94, 579.86, 7647.73]",2380.9599999999996
1354,2695193394,3,"[array([3415., 7835.]), array([3710., 6592.]), array([9032., 5971.]), array([6899., 5443.]), array([12360.,  2578.]), array([3827., 6291.])]","[5063.92, 347.73, 8803.56, 3880.38, 3678.9, 247.95]",3670.406666666667
1356,2695193396,1,"[array([2889., 7617.]), array([3422., 6815.]), array([6129., 6751.]), array([8029., 7045.]), array([8210., 2535.]), array([4411., 9510.])]","[5509.45, 108.85, 6672.25, 2678.73, 485.06, 3418.35]",3145.4483333333333
1358,2695193403,5,"[array([6183., 9982.]), array([3675., 8127.]), array([4783., 8072.]), array([ 3180., 13221.]), array([9263., 3859.]), array([7382., 3296.])]","[4237.34, 1443.63, 5007.04, 5195.23, 1539.99, 4760.82]",3697.3416666666667
1360,2695193404,1,"[array([6806., 5160.]), array([7644., 4038.]), array([ 3046., 10069.]), array([8227., 2416.]), array([9549., 3530.]), array([2349., 8467.])]","[1808.93, 5030.23, 2951.92, 7084.87, 1397.79, 2599.38]",3478.853333333334
1362,2695193408,3,"[array([7798., 4105.]), array([3755., 6529.]), array([ 2431., 13204.]), array([6999., 5354.]), array([8471., 2749.]), array([4973., 7533.])]","[2211.01, 414.12, 1264.95, 3977.86, 381.91, 1920.6]",1695.075
1364,2695193410,2,"[array([7051., 3074.]), array([3907., 6227.]), array([ 4198., 10134.]), array([6859., 5106.]), array([11515.,  6523.]), array([6395., 6593.])]","[3410.04, 713.95, 2868.82, 4213.84, 4975.02, 2823.06]",3167.455
1366,2695193412,5,"[array([8547., 4848.]), array([3549., 6511.]), array([4283., 9871.]), array([2422., 8406.]), array([1686.,  839.]), array([7046., 5241.])]","[1459.4, 260.82, 3143.16, 4277.06, 7177.02, 3573.06]",3315.0866666666666
1368,2695193420,2,"[array([8494., 4814.]), array([3434., 7857.]), array([7710., 7597.]), array([969., 854.]), array([4367., 7053.]), array([ 1980., 11563.])]","[1482.34, 1145.09, 6709.02, 10162.11, 6323.77, 5613.16]",5239.248333333334
